date,t,hy_raw,vix_raw,u1_norm,u2_norm,split
2008-10-02,3.699337748344371,1200.0,45.14,0.5068928950159067,0.5603641009262217,train
2008-10-03,3.70242825607064,1224.0,45.26,0.5196182396606575,0.562280421590546,train
2008-10-06,3.7055187637969094,1307.0,52.05,0.563626723223754,0.6707122325135739,train
2008-10-07,3.7086092715231787,1318.0,53.68,0.5694591728525981,0.6967422548706482,train
2008-10-08,3.711699779249448,1351.0,57.53,0.5869565217391305,0.758224209517726,train
2008-10-09,3.7147902869757172,1391.0,57.53,0.6081654294803818,0.758224209517726,train
2008-10-10,3.717880794701987,1450.0,57.53,0.6394485683987274,0.758224209517726,train
2008-10-13,3.7209713024282562,1514.0,63.92,0.6733828207847296,0.8602682848930054,train
2008-10-14,3.7240618101545255,1536.0,67.61,0.6850477200424178,0.9191951453209837,train
2008-10-15,3.727152317880795,1538.0,67.61,0.6861081654294804,0.9191951453209837,train
2008-10-16,3.730242825607064,1572.0,67.61,0.704135737009544,0.9191951453209837,train
2008-10-17,3.7333333333333334,1576.0,67.61,0.7062566277836692,0.9191951453209837,train
2008-10-20,3.7364238410596027,1587.0,67.61,0.7120890774125133,0.9191951453209837,train
2008-10-21,3.739514348785872,1595.0,67.8,0.7163308589607635,0.9222293197061641,train
2008-10-22,3.7426048565121413,1605.0,67.8,0.7216330858960763,0.9222293197061641,train
2008-10-23,3.7456953642384105,1634.0,69.65,0.7370095440084835,0.9517725966145002,train
2008-10-24,3.74878587196468,1667.0000000000002,69.65,0.754506892895016,0.9517725966145002,train
2008-10-27,3.751876379690949,1667.0000000000002,69.96,0.754506892895016,0.9567230916640049,train
2008-10-28,3.7549668874172184,1667.0000000000002,69.96,0.754506892895016,0.9567230916640049,train
2008-10-29,3.7580573951434877,1621.0,66.96,0.7301166489925769,0.9088150750558925,train
2008-10-30,3.761147902869757,1621.0,62.9,0.7301166489925769,0.843979559246247,train
2008-10-31,3.7642384105960267,1618.0,59.89,0.7285259809119831,0.795911849249441,train
2008-11-03,3.767328918322296,1617.0000000000002,54.56,0.7279957582184519,0.7107952730756947,train
2008-11-04,3.7704194260485653,1618.0,54.56,0.7285259809119831,0.7107952730756947,train
2008-11-05,3.7735099337748346,1619.0000000000002,54.56,0.7290562036055145,0.7107952730756947,train
2008-11-06,3.776600441501104,1619.0000000000002,56.1,0.7290562036055145,0.7353880549345256,train
2008-11-07,3.779690949227373,1630.9999999999998,59.98,0.7354188759278896,0.7973490897476843,train
2008-11-10,3.7827814569536424,1635.0000000000002,61.44,0.7375397667020149,0.8206643244969658,train
2008-11-11,3.7858719646799117,1636.0,59.98,0.7380699893955461,0.7973490897476843,train
2008-11-12,3.788962472406181,1684.0,61.44,0.7635206786850477,0.8206643244969658,train
2008-11-13,3.7920529801324503,1705.9999999999998,66.31,0.7751855779427358,0.8984350047908016,train
2008-11-14,3.7951434878587196,1716.0,66.46,0.7804878048780488,0.9008304056212072,train
2008-11-17,3.798233995584989,1743.0,67.64,0.7948038176033935,0.9196742254870648,train
2008-11-18,3.801324503311258,1796.0,69.15,0.8229056203605515,0.9437879271798149,train
2008-11-19,3.8044150110375274,1861.0,72.67,0.8573700954400848,1.0,train
2008-11-20,3.8075055187637967,1948.0,72.67,0.9034994697773064,1.0,train
2008-11-21,3.810596026490066,1986.0,72.67,0.9236479321314952,1.0,train
2008-11-24,3.8136865342163357,1986.0,64.7,0.9236479321314952,0.8727243692111147,train
2008-11-25,3.816777041942605,1986.0,60.9,0.9236479321314952,0.8120408815075054,train
2008-11-26,3.8198675496688743,1986.0,60.9,0.9236479321314952,0.8120408815075054,train
2008-11-28,3.8229580573951436,1986.0,60.9,0.9236479321314952,0.8120408815075054,train
2008-12-01,3.826048565121413,2019.0000000000002,60.72,0.9411452810180277,0.8091664005110188,train
2008-12-02,3.829139072847682,2020.0,62.98,0.9416755037115588,0.8452571063557967,train
2008-12-03,3.8322295805739515,2039.0,62.98,0.9517497348886532,0.8452571063557967,train
2008-12-04,3.8353200883002208,2054.0,60.72,0.9597030752916225,0.8091664005110188,train
2008-12-05,3.83841059602649,2059.0,59.93,0.9623541887592789,0.7965506228042157,train
2008-12-08,3.8415011037527593,2062.0,58.91,0.9639448568398727,0.7802618971574576,train
2008-12-09,3.8445916114790286,2066.0,58.49,0.9660657476139979,0.7735547748323218,train
2008-12-10,3.847682119205298,2066.0,55.78,0.9660657476139979,0.7302778664963271,train
2008-12-11,3.850772626931567,2092.0,55.78,0.9798515376458112,0.7302778664963271,train
2008-12-12,3.8538631346578365,2130.0,55.73,1.0,0.7294793995528583,train
2008-12-15,3.8569536423841058,2130.0,54.28,1.0,0.7063238581922708,train
2008-12-16,3.8600441501103755,2130.0,52.37,1.0,0.6758224209517725,train
2008-12-17,3.863134657836645,2106.0,49.84,0.9872746553552492,0.6354199936122645,train
2008-12-18,3.866225165562914,2072.0,47.34,0.9692470837751855,0.5954966464388375,train
2008-12-19,3.8693156732891834,2043.0,45.02,0.9538706256627784,0.5584477802618971,train
2008-12-22,3.8724061810154526,2018.0,44.93,0.9406150583244963,0.5570105397636537,train
2008-12-23,3.875496688741722,1982.0,44.56,0.9215270413573701,0.5511018843819866,train
2008-12-24,3.878587196467991,1979.0,44.21,0.9199363732767762,0.5455126157777067,train
2008-12-26,3.8816777041942605,1955.0,43.9,0.9072110286320254,0.5405621207282018,train
2008-12-29,3.88476821192053,1925.0,43.38,0.8913043478260869,0.532258064516129,train
2008-12-30,3.887858719646799,1848.0,41.63,0.8504772004241782,0.5043117214947301,train
2008-12-31,3.8909492273730684,1812.0,40.0,0.8313891834570519,0.47828169913765567,train
2009-01-02,3.8940397350993377,1784.0,39.19,0.8165429480381761,0.46534653465346526,train
2009-01-05,3.897130242825607,1744.0000000000002,39.19,0.7953340402969248,0.46534653465346526,train
2009-01-06,3.9002207505518762,1668.0,39.19,0.7550371155885471,0.46534653465346526,train
2009-01-07,3.9033112582781455,1667.0000000000002,42.56,0.754506892895016,0.519163206643245,train
2009-01-08,3.906401766004415,1667.0000000000002,42.82,0.754506892895016,0.5233152347492813,train
2009-01-09,3.9094922737306845,1667.0000000000002,43.27,0.754506892895016,0.5305014372404981,train
2009-01-12,3.912582781456954,1667.0000000000002,43.27,0.754506892895016,0.5305014372404981,train
2009-01-13,3.915673289183223,1682.0,45.84,0.7624602332979852,0.5715426381347812,train
2009-01-14,3.9187637969094924,1682.0,46.11,0.7624602332979852,0.5758543596295114,train
2009-01-15,3.9218543046357617,1682.0,49.14,0.7624602332979852,0.6242414564037049,train
2009-01-16,3.924944812362031,1679.0,49.14,0.7608695652173914,0.6242414564037049,train
2009-01-20,3.9280353200883003,1679.0,47.29,0.7608695652173914,0.5946981794953687,train
2009-01-21,3.9311258278145695,1673.0,47.27,0.7576882290562036,0.5943787927179814,train
2009-01-22,3.934216335540839,1673.0,47.27,0.7576882290562036,0.5943787927179814,train
2009-01-23,3.937306843267108,1673.0,46.42,0.7576882290562036,0.5808048546790163,train
2009-01-26,3.9403973509933774,1673.0,45.69,0.7576882290562036,0.5691472373043756,train
2009-01-27,3.9434878587196467,1673.0,42.63,0.7576882290562036,0.5202810603641008,train
2009-01-28,3.946578366445916,1639.9999999999998,42.63,0.7401908801696712,0.5202810603641008,train
2009-01-29,3.9496688741721853,1639.9999999999998,42.63,0.7401908801696712,0.5202810603641008,train
2009-01-30,3.9527593818984545,1630.0,43.06,0.7348886532343585,0.5271478760779305,train
2009-02-02,3.955849889624724,1622.0,43.85,0.7306468716861082,0.5397636537847332,train
2009-02-03,3.9589403973509936,1622.0,43.85,0.7306468716861082,0.5397636537847332,train
2009-02-04,3.962030905077263,1614.9999999999998,43.73,0.726935312831389,0.5378473331204087,train
2009-02-05,3.965121412803532,1613.0,43.64,0.7258748674443266,0.5364100926221654,train
2009-02-06,3.9682119205298014,1607.0,43.73,0.722693531283139,0.5378473331204087,train
2009-02-09,3.9713024282560707,1607.0,43.73,0.722693531283139,0.5378473331204087,train
2009-02-10,3.97439293598234,1607.0,43.64,0.722693531283139,0.5364100926221654,train
2009-02-11,3.9774834437086093,1617.0000000000002,43.64,0.7279957582184519,0.5364100926221654,train
2009-02-12,3.9805739514348786,1621.0,44.53,0.7301166489925769,0.5506228042159055,train
2009-02-13,3.983664459161148,1627.0,44.53,0.7332979851537645,0.5506228042159055,train
2009-02-17,3.986754966887417,1645.0,47.08,0.7428419936373277,0.5913446183328009,train
2009-02-18,3.9898454746136864,1648.0,48.46,0.7444326617179216,0.6133823059725326,train
2009-02-19,3.9929359823399557,1659.0,48.66,0.7502651113467657,0.6165761737464068,train
2009-02-20,3.996026490066225,1676.0000000000002,48.46,0.7592788971367975,0.6133823059725326,train
2009-02-23,3.9991169977924943,1685.0000000000002,47.08,0.7640509013785791,0.5913446183328009,train
2009-02-24,4.002207505518764,1717.0000000000002,45.49,0.7810180275715802,0.5659533695305013,train
