date,Growth_detrended,Value_detrended
2021-02-01 00:00:00-05:00,0.05347630086660038,0.04064845568491071
2021-02-02 00:00:00-05:00,0.06898734920316363,0.0505440687651213
2021-02-03 00:00:00-05:00,0.06601261296423622,0.05503296282945547
2021-02-04 00:00:00-05:00,0.07653089602138907,0.06100456957435374
2021-02-05 00:00:00-05:00,0.0800385954741496,0.07961286854724015
2021-02-08 00:00:00-05:00,0.08474027261966621,0.08178349263162477
2021-02-09 00:00:00-05:00,0.08334238961979379,0.08553525199002299
2021-02-10 00:00:00-05:00,0.0807697713081943,0.09209908350507034
2021-02-11 00:00:00-05:00,0.08412470974551267,0.08854161229204394
2021-02-12 00:00:00-05:00,0.0885618537957642,0.08369166070864376
2021-02-16 00:00:00-05:00,0.08279619430921659,0.0973681502571282
2021-02-17 00:00:00-05:00,0.07823412816917918,0.0890140726133104
2021-02-18 00:00:00-05:00,0.0731933818727557,0.08607072647908387
2021-02-19 00:00:00-05:00,0.06621180345358857,0.08965438244150992
2021-02-22 00:00:00-05:00,0.04199090798520433,0.08609650384113188
2021-02-23 00:00:00-05:00,0.03885043619946105,0.09550112623868223
2021-02-24 00:00:00-05:00,0.045889679238947156,0.0968055633797531
2021-02-25 00:00:00-05:00,0.012306294014615027,0.11187900163908449
2021-02-26 00:00:00-05:00,0.015895368642365293,0.08782656715880255
2021-03-01 00:00:00-05:00,0.04298576446684477,0.09130161864406472
2021-03-02 00:00:00-05:00,0.028231099378193347,0.09845507755343363
2021-03-03 00:00:00-05:00,-0.0001940791642955908,0.09284971651343366
2021-03-04 00:00:00-05:00,-0.018467282072827773,0.08855378333399222
2021-03-05 00:00:00-05:00,-0.0031469016915603998,0.08678832089170019
2021-03-08 00:00:00-05:00,-0.024677791729309284,0.10545961688425765
2021-03-09 00:00:00-05:00,0.007931925781187177,0.11136982914642757
2021-03-10 00:00:00-05:00,0.0066872234509574024,0.11250929657464437
2021-03-11 00:00:00-05:00,0.02847030302266207,0.12237058342324936
2021-03-12 00:00:00-05:00,0.021741799362565484,0.12540518458159866
2021-03-15 00:00:00-04:00,0.03170875528318007,0.13271978380225935
2021-03-16 00:00:00-04:00,0.033877287632245956,0.13331311298937365
2021-03-17 00:00:00-04:00,0.03434955362534775,0.12580139941660984
2021-03-18 00:00:00-04:00,0.007487248924541889,0.12863051763447597
2021-03-19 00:00:00-04:00,0.011362257772432605,0.11769195504646346
2021-03-22 00:00:00-04:00,0.02604138549818691,0.11298709192475997
2021-03-23 00:00:00-04:00,0.022200147823195904,0.10712923694203647
2021-03-24 00:00:00-04:00,0.007490651976884033,0.10120242000804636
2021-03-25 00:00:00-04:00,0.006440982137931872,0.09102730511727208
2021-03-26 00:00:00-04:00,0.02301877688066578,0.1150686671965433
2021-03-29 00:00:00-04:00,0.02188354487648092,0.11989741016935085
2021-03-30 00:00:00-04:00,0.015718366044605192,0.11956793478645311
2021-03-31 00:00:00-04:00,0.0297427219940114,0.12090753398389098
2021-04-01 00:00:00-04:00,0.04623905598782496,0.1192688646551825
2021-04-05 00:00:00-04:00,0.0645139362834175,0.1337526987940829
2021-04-06 00:00:00-04:00,0.06396355044639446,0.13303547977913732
2021-04-07 00:00:00-04:00,0.06649173205982173,0.13534182027154285
2021-04-08 00:00:00-04:00,0.07736200211477051,0.12970398155126772
2021-04-09 00:00:00-04:00,0.08676510190435649,0.13164279082051888
2021-04-12 00:00:00-04:00,0.08597639289053505,0.13507106051140116
2021-04-13 00:00:00-04:00,0.09724896602181898,0.13081172509050787
2021-04-14 00:00:00-04:00,0.08402871717346505,0.12961984816427896
2021-04-15 00:00:00-04:00,0.1022572922461431,0.137442419639777
2021-04-16 00:00:00-04:00,0.10278938103614266,0.1478019339167882
2021-04-19 00:00:00-04:00,0.09291842517333015,0.1441970483386561
2021-04-20 00:00:00-04:00,0.0857480549784091,0.13422708624212554
2021-04-21 00:00:00-04:00,0.09391301459235435,0.12436486785455081
2021-04-22 00:00:00-04:00,0.08310980182205285,0.1387664362526042
2021-04-23 00:00:00-04:00,0.09718657509333406,0.12979100477308858
2021-04-26 00:00:00-04:00,0.10204285112310152,0.14360139634095748
2021-04-27 00:00:00-04:00,0.0982676162319609,0.1402061525676852
2021-04-28 00:00:00-04:00,0.09383251416816063,0.14330309206682745
2021-04-29 00:00:00-04:00,0.09575598894680959,0.14935628934245826
2021-04-30 00:00:00-04:00,0.08731641228264997,0.14397471949832563
2021-05-03 00:00:00-04:00,0.08315073328747302,0.14870288543269616
2021-05-04 00:00:00-04:00,0.06520311337874318,0.1438994698019589
2021-05-05 00:00:00-04:00,0.06048271246324921,0.15163092419422797
2021-05-06 00:00:00-04:00,0.06533266478635014,0.15186615504588907
2021-05-07 00:00:00-04:00,0.07319553230157139,0.15595377835493496
2021-05-10 00:00:00-04:00,0.04984495618225848,0.1745813818868549
2021-05-11 00:00:00-04:00,0.046507263250395114,0.14925147785799253
2021-05-12 00:00:00-04:00,0.018779459813400345,0.12332340981956746
2021-05-13 00:00:00-04:00,0.0279393261336367,0.13978254230242393
2021-05-14 00:00:00-04:00,0.04811749194540771,0.14606126763666483
2021-05-17 00:00:00-04:00,0.04259964986814402,0.1528880081654609
2021-05-18 00:00:00-04:00,0.03577229500457291,0.13995964149361706
2021-05-19 00:00:00-04:00,0.03551970889437528,0.12452200785260836
2021-05-20 00:00:00-04:00,0.05343907855818153,0.13123422925810102
2021-05-21 00:00:00-04:00,0.04775184753042727,0.1426803175423954
2021-05-24 00:00:00-04:00,0.0628964883460783,0.14662897292112653
2021-05-25 00:00:00-04:00,0.06394468887149962,0.14922983361805642
2021-05-26 00:00:00-04:00,0.06605279355532123,0.1407681943036072
2021-05-27 00:00:00-04:00,0.06182705231778618,0.14874992802762876
2021-05-28 00:00:00-04:00,0.06346279778462471,0.15164721876056952
2021-06-01 00:00:00-04:00,0.0581812576276306,0.15789540957325277
2021-06-02 00:00:00-04:00,0.05995653690435043,0.15393250793643354
2021-06-03 00:00:00-04:00,0.050380358541061376,0.14469973391779578
2021-06-04 00:00:00-04:00,0.06558487266343005,0.1532619043278698
2021-06-07 00:00:00-04:00,0.06889434787176407,0.15432924716744045
2021-06-08 00:00:00-04:00,0.06997182791464152,0.1475177041821436
2021-06-09 00:00:00-04:00,0.06967527794692896,0.1475774099658611
2021-06-10 00:00:00-04:00,0.08125371882248666,0.14784475684292353
2021-06-11 00:00:00-04:00,0.0838165064470271,0.1427414347726026
2021-06-14 00:00:00-04:00,0.09305900353421026,0.1404539637375437
2021-06-15 00:00:00-04:00,0.08553498114278035,0.1354772048240973
2021-06-16 00:00:00-04:00,0.08093223964344376,0.13376885750453282
2021-06-17 00:00:00-04:00,0.09462285274415105,0.1088480610421172
2021-06-18 00:00:00-04:00,0.08626672330094576,0.08546945287588459
2021-06-21 00:00:00-04:00,0.09542919536302241,0.10863649797085406
2021-06-22 00:00:00-04:00,0.10593467804907153,0.10950755593223671
2021-06-23 00:00:00-04:00,0.10549650849599068,0.10660699501604487
2021-06-24 00:00:00-04:00,0.1112021023775458,0.11456719514704328
2021-06-25 00:00:00-04:00,0.11187479875950279,0.11636429580707675
2021-06-28 00:00:00-04:00,0.12137950169362322,0.12226623804219439
2021-06-29 00:00:00-04:00,0.12458475247805012,0.11755671246072286
2021-06-30 00:00:00-04:00,0.1212797659045457,0.10964927324401885
2021-07-01 00:00:00-04:00,0.12396729492773151,0.11844596828352505
2021-07-02 00:00:00-04:00,0.13658948177097519,0.12278637904831657
2021-07-06 00:00:00-04:00,0.14231810952473167,0.12105657345638687
2021-07-07 00:00:00-04:00,0.14485566038677455,0.10912062850278414
2021-07-08 00:00:00-04:00,0.1355704379981415,0.09632731004003925
2021-07-09 00:00:00-04:00,0.14502496544905275,0.10951969107264903
2021-07-12 00:00:00-04:00,0.146607711015033,0.122190765826663
2021-07-13 00:00:00-04:00,0.1436114787192475,0.11163214884077344
2021-07-14 00:00:00-04:00,0.14388612870472262,0.11427302209275503
2021-07-15 00:00:00-04:00,0.13619048997201455,0.10161242030916195
2021-07-16 00:00:00-04:00,0.12776666589129237,0.11124763258452264
2021-07-19 00:00:00-04:00,0.11396087809392008,0.07913874516076747
2021-07-20 00:00:00-04:00,0.1319598682198342,0.07441490095048642
2021-07-21 00:00:00-04:00,0.14040835873090618,0.10002649378065431
2021-07-22 00:00:00-04:00,0.14767895524494068,0.103442793011159
2021-07-23 00:00:00-04:00,0.16401638039801236,0.10360729617916409
2021-07-26 00:00:00-04:00,0.16376154860387704,0.10534768689113028
2021-07-27 00:00:00-04:00,0.15061230215010668,0.10416115129027181
2021-07-28 00:00:00-04:00,0.15273601323687158,0.11126721801499384
2021-07-29 00:00:00-04:00,0.15363432048016468,0.11523277343088933
2021-07-30 00:00:00-04:00,0.14336829830226705,0.11086134215518051
2021-08-02 00:00:00-04:00,0.14113062526562392,0.10502238622261673
2021-08-03 00:00:00-04:00,0.14834305297780737,0.11385888724585702
2021-08-04 00:00:00-04:00,0.14794496911387278,0.10482782714838068
2021-08-05 00:00:00-04:00,0.15517012337003666,0.10280090905394701
2021-08-06 00:00:00-04:00,0.1485662394626288,0.1096675329402419
2021-08-09 00:00:00-04:00,0.14763133807909457,0.10937401019119108
2021-08-10 00:00:00-04:00,0.14058533799140305,0.10789778455376942
2021-08-11 00:00:00-04:00,0.13717877943125778,0.11658019714035461
2021-08-12 00:00:00-04:00,0.14219502596924571,0.11942906865658487
2021-08-13 00:00:00-04:00,0.14386764129841656,0.12077450326877393
2021-08-16 00:00:00-04:00,0.14481496098344038,0.1119488234484518
2021-08-17 00:00:00-04:00,0.1318098242443444,0.1081878984585678
2021-08-18 00:00:00-04:00,0.1185245686409453,0.10313996600500874
2021-08-19 00:00:00-04:00,0.12114296495682542,0.08132180514771292
2021-08-20 00:00:00-04:00,0.13282558949750922,0.0843033104531492
2021-08-23 00:00:00-04:00,0.14647305512631492,0.09814260004521214
2021-08-24 00:00:00-04:00,0.14823181452202738,0.10024776890438303
2021-08-25 00:00:00-04:00,0.14895223734697827,0.10083700002428397
2021-08-26 00:00:00-04:00,0.14072899037103048,0.10361120881614538
2021-08-27 00:00:00-04:00,0.1517940896593788,0.09691960559305879
2021-08-30 00:00:00-04:00,0.1631825503409814,0.1051199704746777
2021-08-31 00:00:00-04:00,0.15806048425541253,0.09833945042414483
2021-09-01 00:00:00-04:00,0.15915868751292117,0.09839707043584056
2021-09-02 00:00:00-04:00,0.15815328607367451,0.09895696178990776
2021-09-03 00:00:00-04:00,0.1607272086028564,0.09700935459177384
2021-09-07 00:00:00-04:00,0.15915185561351208,0.09271684348736353
2021-09-08 00:00:00-04:00,0.15373750293108834,0.08181199153662644
2021-09-09 00:00:00-04:00,0.1474741982373735,0.075789248723932
2021-09-10 00:00:00-04:00,0.13591615812904778,0.08081543264025726
2021-09-13 00:00:00-04:00,0.13277825726128079,0.07352434848328637
2021-09-14 00:00:00-04:00,0.12859284329076992,0.07415730467872028
2021-09-15 00:00:00-04:00,0.13671669970559996,0.056967761481138135
2021-09-16 00:00:00-04:00,0.13745112857779995,0.06815612256332604
2021-09-17 00:00:00-04:00,0.12247655546233216,0.06010472453434823
2021-09-20 00:00:00-04:00,0.09766792461188811,0.034175996729570945
2021-09-21 00:00:00-04:00,0.09942405289286804,0.04051397768032672
2021-09-22 00:00:00-04:00,0.10978939313356118,0.03836527965855541
2021-09-23 00:00:00-04:00,0.12109921793058342,0.04704062233657291
2021-09-24 00:00:00-04:00,0.12082756036818187,0.05436224571133352
2021-09-27 00:00:00-04:00,0.10887603519530153,0.05996350405051709
2021-09-28 00:00:00-04:00,0.07268041239906387,0.057434045839924064
2021-09-29 00:00:00-04:00,0.07059360930218661,0.046739964238734055
2021-09-30 00:00:00-04:00,0.06079926155311677,0.05090440862892387
2021-10-01 00:00:00-04:00,0.0723002998396216,0.03353129024318724
2021-10-04 00:00:00-04:00,0.04521878006065938,0.0407121824883343
2021-10-05 00:00:00-04:00,0.06001158477668733,0.03884170113551888
2021-10-06 00:00:00-04:00,0.06686864303232887,0.03321837643572789
2021-10-07 00:00:00-04:00,0.07815361696511913,0.053516660582561215
2021-10-08 00:00:00-04:00,0.07219988576258451,0.05521776364617015
2021-10-11 00:00:00-04:00,0.06419218665753879,0.05302611555677905
2021-10-12 00:00:00-04:00,0.062753356526005,0.041852913609793374
2021-10-13 00:00:00-04:00,0.07053356421971779,0.03839957824369522
2021-10-14 00:00:00-04:00,0.0910547593804536,0.04943925771921065
2021-10-15 00:00:00-04:00,0.09942399159981785,0.065945898584572
2021-10-18 00:00:00-04:00,0.11034427185990747,0.058456585686005536
2021-10-19 00:00:00-04:00,0.11761324208615798,0.06472442140774759
2021-10-20 00:00:00-04:00,0.11461589493954993,0.0695040528330988
2021-10-21 00:00:00-04:00,0.12362116601185913,0.07782879894176253
2021-10-22 00:00:00-04:00,0.11633037959926273,0.07661993672301803
2021-10-25 00:00:00-04:00,0.12516239173285926,0.0815984004893513
2021-10-26 00:00:00-04:00,0.12622106218645945,0.08268765201192307
2021-10-27 00:00:00-04:00,0.12502976221915874,0.07814667165007227
2021-10-28 00:00:00-04:00,0.13824228148079243,0.061926148921913615
2021-10-29 00:00:00-04:00,0.14329787031140429,0.06778205782638747
2021-11-01 00:00:00-04:00,0.14278243199424412,0.07303908874400067
2021-11-02 00:00:00-04:00,0.14600146154016058,0.0762871987692908
2021-11-03 00:00:00-04:00,0.15517065491602922,0.0735962154220613
2021-11-04 00:00:00-04:00,0.1678409080353045,0.08360799009509945
2021-11-05 00:00:00-04:00,0.1686311985658815,0.08316663352659837
2021-11-08 00:00:00-05:00,0.16855151751341646,0.08685101176614407
2021-11-09 00:00:00-05:00,0.16104860222476902,0.08147211113965791
2021-11-10 00:00:00-05:00,0.14028191842653603,0.07729068124092575
2021-11-11 00:00:00-05:00,0.14111221775747684,0.07468889230183806
2021-11-12 00:00:00-05:00,0.15507809937532446,0.07581964246464756
2021-11-15 00:00:00-05:00,0.1525564496533618,0.07919696923957442
2021-11-16 00:00:00-05:00,0.1639636849728794,0.07585349165283772
2021-11-17 00:00:00-05:00,0.15983471353593992,0.06952043588389145
2021-11-18 00:00:00-05:00,0.16914358920097095,0.06390453153421971
2021-11-19 00:00:00-05:00,0.17234086747308974,0.05425527488537529
2021-11-22 00:00:00-05:00,0.15441499998732144,0.05017485492209128
2021-11-23 00:00:00-05:00,0.1474832154030914,0.051870959372217085
2021-11-24 00:00:00-05:00,0.15414139194914078,0.05346282456493978
2021-11-26 00:00:00-05:00,0.12394009130974037,0.03014519011611183
2021-11-29 00:00:00-05:00,0.1471353974757883,0.0376722832233809
2021-11-30 00:00:00-05:00,0.12496298719007792,0.019705938072465123
2021-12-01 00:00:00-05:00,0.1008249905898484,0.014236220120383614
2021-12-02 00:00:00-05:00,0.11319731351345541,-0.008955981491335807
2021-12-03 00:00:00-05:00,0.09074722522697143,0.01748204675088516
2021-12-06 00:00:00-05:00,0.102113293095067,0.019048983500959293
2021-12-07 00:00:00-05:00,0.13854418345746988,0.036097510282187883
2021-12-08 00:00:00-05:00,0.14627182822063434,0.041279682521727645
2021-12-09 00:00:00-05:00,0.12786986856823668,0.03556820666545013
2021-12-10 00:00:00-05:00,0.14011253096323162,0.04107713162689097
2021-12-13 00:00:00-05:00,0.12171979134181066,0.034081714945729535
2021-12-14 00:00:00-05:00,0.10390578547228624,0.02835128833567646
2021-12-15 00:00:00-05:00,0.13104356134817796,0.030266130451543916
2021-12-16 00:00:00-05:00,0.10017698348852377,0.04811895631028307
2021-12-17 00:00:00-05:00,0.09349294179529144,0.04015346669340758
2021-12-20 00:00:00-05:00,0.07571996399401781,0.014366831664090585
2021-12-21 00:00:00-05:00,0.1040919927413253,0.023119438937001524
2021-12-22 00:00:00-05:00,0.11919348627394433,0.031836842878057325
2021-12-23 00:00:00-05:00,0.12752966181602776,0.0448145719362365
2021-12-27 00:00:00-05:00,0.14602810826043355,0.04912879887815724
2021-12-28 00:00:00-05:00,0.13850469848728264,0.060682508508492994
2021-12-29 00:00:00-05:00,0.13765346196609163,0.0624725365948644
2021-12-30 00:00:00-05:00,0.1316665872616789,0.06665285792403952
2021-12-31 00:00:00-05:00,0.12310592030832801,0.061465743663556394
2022-01-03 00:00:00-05:00,0.13126192698718975,0.06399255972017426
2022-01-04 00:00:00-05:00,0.11573533509038647,0.0727648926732285
2022-01-05 00:00:00-05:00,0.07223070233925144,0.08005336729440238
2022-01-06 00:00:00-05:00,0.06748805070521846,0.06960420723450689
2022-01-07 00:00:00-05:00,0.05240225764325812,0.0657123773819488
2022-01-10 00:00:00-05:00,0.05020644091129989,0.06708078338687073
2022-01-11 00:00:00-05:00,0.06371109485925386,0.06686166257985415
2022-01-12 00:00:00-05:00,0.06669633914251172,0.07719957010709066
2022-01-13 00:00:00-05:00,0.033571246745080385,0.07777360127829436
2022-01-14 00:00:00-05:00,0.035709139138454526,0.059684342555260006
2022-01-18 00:00:00-05:00,0.006272466574318125,0.057314379040485974
2022-01-19 00:00:00-05:00,-0.007566823805605027,0.05086587971071599
2022-01-20 00:00:00-05:00,-0.023748392959282993,0.03555521676141282
2022-01-21 00:00:00-05:00,-0.05428163443684553,0.019549468671895553
2022-01-24 00:00:00-05:00,-0.04660224379813638,-0.014935537550755384
2022-01-25 00:00:00-05:00,-0.07299741539689641,-0.01198445713639451
2022-01-26 00:00:00-05:00,-0.07167518025260966,-0.009479022295552086
2022-01-27 00:00:00-05:00,-0.08176617481449866,0.00013580509157695708
2022-01-28 00:00:00-05:00,-0.04196098539112181,-0.017646435315061604
2022-01-31 00:00:00-05:00,-0.006778748407610502,-0.002535787238016729
2022-02-01 00:00:00-05:00,0.0018659337407822552,0.01896079108247739
2022-02-02 00:00:00-05:00,0.009910468798857597,0.02816556740144538
2022-02-03 00:00:00-05:00,-0.036991853464354296,0.03274215914856038
2022-02-04 00:00:00-05:00,-0.02239315807436526,0.017751912513871648
2022-02-07 00:00:00-05:00,-0.031353391281851994,0.024377618740240026
2022-02-08 00:00:00-05:00,-0.018840740237991982,0.024162249268346203
2022-02-09 00:00:00-05:00,0.004888253340737281,0.04068960296223989
2022-02-10 00:00:00-05:00,-0.021743485874064383,0.03534323888690949
2022-02-11 00:00:00-05:00,-0.05564058888663759,0.027639656890689368
2022-02-14 00:00:00-05:00,-0.0556842095772383,0.01334686824635578
2022-02-15 00:00:00-05:00,-0.029527504356996914,0.012021795572647376
2022-02-16 00:00:00-05:00,-0.031310664000317345,0.01277678428243556
2022-02-17 00:00:00-05:00,-0.06599568620896967,0.010869069279265675
2022-02-18 00:00:00-05:00,-0.07888666377439146,-0.003964871168062656
2022-02-22 00:00:00-05:00,-0.09369508204978527,-0.00876805242876344
2022-02-23 00:00:00-05:00,-0.12216121756347542,-0.010811140862694524
2022-02-24 00:00:00-05:00,-0.08641265695859546,-0.05881611299021694
2022-02-25 00:00:00-05:00,-0.06772537653016641,-0.026874118238905842
2022-02-28 00:00:00-05:00,-0.06564495456435826,-0.01619041696518342
2022-03-01 00:00:00-05:00,-0.0832543657481597,-0.007195505922866108
2022-03-02 00:00:00-05:00,-0.06435786961914736,-0.016178698884684595
2022-03-03 00:00:00-05:00,-0.08106988801382498,0.006337066826313853
2022-03-04 00:00:00-05:00,-0.09861871719410287,-0.013590210089281296
2022-03-07 00:00:00-05:00,-0.14318781586483875,-0.008162993908733984
2022-03-08 00:00:00-05:00,-0.14830748517105818,-0.029801754296950866
2022-03-09 00:00:00-05:00,-0.10882138361952687,-0.022252040931637795
2022-03-10 00:00:00-05:00,-0.11759894754110234,-0.033886928604336175
2022-03-11 00:00:00-05:00,-0.1392504923871447,-0.0165996365144383
2022-03-14 00:00:00-04:00,-0.15707726422499935,-0.026916684757523512
2022-03-15 00:00:00-04:00,-0.12459110209564761,-0.018484543419629906
2022-03-16 00:00:00-04:00,-0.088651553667213,0.00158516868074976
2022-03-17 00:00:00-04:00,-0.07261842284441378,0.01714179748309408
2022-03-18 00:00:00-04:00,-0.04866893052881327,0.022249754845851122
2022-03-21 00:00:00-04:00,-0.0533631499244267,0.0241170312995731
2022-03-22 00:00:00-04:00,-0.032957865340771386,0.0320778319717947
2022-03-23 00:00:00-04:00,-0.049991377749655674,0.017079545119283557
2022-03-24 00:00:00-04:00,-0.02871835032658554,0.02973914133918254
2022-03-25 00:00:00-04:00,-0.030274955271569537,0.042145628814299396
2022-03-28 00:00:00-04:00,-0.012694660302447813,0.04125040627979648
2022-03-29 00:00:00-04:00,0.008743667650874087,0.0536008068383631
2022-03-30 00:00:00-04:00,-0.005834398726335621,0.0492419583510566
2022-03-31 00:00:00-04:00,-0.025913243371404215,0.0285980442009921
2022-04-01 00:00:00-04:00,-0.022311812486438765,0.03458050348213049
2022-04-04 00:00:00-04:00,-0.0012452091775980723,0.031945916801825236
2022-04-05 00:00:00-04:00,-0.02576206107115575,0.02151390603449932
2022-04-06 00:00:00-04:00,-0.052306095760767946,0.022702210483376062
2022-04-07 00:00:00-04:00,-0.04855581108294049,0.027636264518617448
2022-04-08 00:00:00-04:00,-0.061562490876752696,0.034063619562903824
2022-04-11 00:00:00-04:00,-0.08776024581720954,0.02141026165112092
2022-04-12 00:00:00-04:00,-0.09178322845712339,0.01713590998348491
2022-04-13 00:00:00-04:00,-0.072004984113331,0.02676851476697628
2022-04-14 00:00:00-04:00,-0.09433017179241321,0.01947095598318893
2022-04-18 00:00:00-04:00,-0.09570248565643968,0.01651543917041809
2022-04-19 00:00:00-04:00,-0.07097477951353004,0.034605227898075075
2022-04-20 00:00:00-04:00,-0.08198473690337305,0.043932216294467974
2022-04-21 00:00:00-04:00,-0.10380350232565716,0.026078493517375234
2022-04-22 00:00:00-04:00,-0.13574575536413325,-0.00907990687934035
2022-04-25 00:00:00-04:00,-0.12148860208258938,-0.008659189177652404
2022-04-26 00:00:00-04:00,-0.16234903353668328,-0.03482823993142348
2022-04-27 00:00:00-04:00,-0.15821298782403148,-0.03454628827720674
2022-04-28 00:00:00-04:00,-0.12149089519692424,-0.014719557058839206
2022-04-29 00:00:00-04:00,-0.1684336993743618,-0.020440956710408464
2022-05-02 00:00:00-04:00,-0.15406102104642505,-0.05285050882645326
2022-05-03 00:00:00-04:00,-0.15342229032753796,-0.04202573413611099
2022-05-04 00:00:00-04:00,-0.11795758494890585,-0.008826552805086152
2022-05-05 00:00:00-04:00,-0.17135448688429467,-0.04130451355833986
