Date,growth_ret,value_ret
2020-03-24,5.596542286814567,7.363175261888089
2020-03-25,0.4481211929270745,1.7239273332367802
2020-03-26,3.692337888955033,4.432917048273986
2020-03-27,-2.2720413847289063,-2.212348469837285
2020-03-30,2.1386585267853433,2.0890553399547414
2020-03-31,-0.9623156360387611,-1.4114077633246498
2020-04-01,-2.8856186407164546,-3.6557649379132093
2020-04-02,1.1541580596755026,1.7820883536965642
2020-04-03,-1.0488770482475136,-1.2501396856169344
2020-04-06,4.497807217517969,4.637433050103501
2020-04-07,-0.17674817361801262,0.4656400286246296
2020-04-08,1.927323256695748,2.9856042514007504
2020-04-09,0.5081554993675963,1.9129786725202285
2020-04-13,-0.22012957352859278,-1.6281685585350971
2020-04-14,2.409941929027265,1.4408220213407184
2020-04-15,-0.9045513914659109,-2.4870196414610306
2020-04-16,0.7207614706566827,-0.31895350757104507
2020-04-17,1.1014147997583246,2.8925617056005843
2020-04-20,-0.8790005330443738,-1.6064888192547657
2020-04-21,-2.3526086374569086,-1.9518247050343238
2020-04-22,1.6999700998953344,1.1709581127876676
2020-04-23,-0.11354857919352598,-0.02430894179642477
2020-04-24,0.9922352821473076,0.8634019581990178
2020-04-27,0.6657196743834488,1.7135186133412077
2020-04-28,-0.856270310211449,0.587266898034805
2020-04-29,1.829868536240671,1.7009520876456297
2020-04-30,-0.13679144314933087,-1.742736224435281
2020-05-01,-1.7582275250020252,-2.2887993956185997
2020-05-04,0.5027407391628326,-0.11605562974630693
2020-05-05,0.8217719567397576,0.30680247216699164
2020-05-06,0.024050620689285266,-1.2216848616920608
2020-05-07,0.7946206803694192,0.9548481237834449
2020-05-08,0.8131156456799181,1.7522576045116498
2020-05-11,0.44767361519295323,-0.7438171352339906
2020-05-12,-1.3431228973361173,-1.7469618677341907
2020-05-13,-1.015956330941217,-1.8600172551632639
2020-05-14,0.6362090454267768,1.0537304922033948
2020-05-15,0.47450487165209365,-0.060210319625645624
2020-05-18,1.4104249522097683,3.3283966904796003
2020-05-19,-0.4265410256335151,-1.2650713573825725
2020-05-20,1.0526615205908385,1.3332350023869015
2020-05-21,-0.45816968533291125,-0.4442053321896053
2020-05-22,0.21781140346109445,-0.058833786080976176
2020-05-26,0.07784293989574621,2.0463616104931575
2020-05-27,0.4891356707220896,1.6895352756865558
2020-05-28,0.06603404293536053,-0.4392290683247993
2020-05-29,0.47686272830720994,-0.11682219430831535
2020-06-01,0.36493834085691446,0.3779563783868232
2020-06-02,0.3623265002942014,0.7413278857788179
2020-06-03,0.5142819708884545,1.681589182630442
2020-06-04,-0.7327333585667094,0.40727453833296096
2020-06-05,1.375223300791314,2.1834847682535496
2020-06-08,0.5066717063445536,1.4184996187668755
2020-06-09,0.020347002090125764,-1.5224553474931168
2020-06-10,0.31810726104387277,-1.709871141668978
2020-06-11,-3.64783259794593,-5.090400341476469
2020-06-12,0.6098542107874549,1.2959457613578995
2020-06-15,0.6434066343877348,0.6417802436181699
2020-06-16,1.2767962059108555,1.2308599066809964
2020-06-17,-0.006143140012726733,-0.8063262789308677
2020-06-18,0.07514774253624254,-0.09642126435988137
2020-06-19,-0.18584847340216726,-0.6696465526989035
2020-06-22,0.6652882853459421,-0.07722923413145864
2020-06-23,0.4014479663192632,0.028611350538605855
2020-06-24,-1.615949495349343,-2.279774681992182
2020-06-25,0.6935299517394767,0.7754797434286136
2020-06-26,-1.5674920082670192,-1.7703380876624182
2020-06-29,0.6033259413112353,1.3567598173475783
2020-06-30,1.1134325103028961,0.8111479677999629
2020-07-01,0.8547504644721408,-0.1181761184862761
2020-07-02,0.2608675045073137,0.35712010546557676
2020-07-06,1.3086399338284298,0.7460299353545441
2020-07-07,-0.5170728180009374,-1.0822096895195443
2020-07-08,0.8392731445798638,0.20314908058201164
2020-07-09,0.22893741855741814,-1.161781263463079
2020-07-10,0.14493361263373533,1.353269546909776
2020-07-13,-1.361004542503608,-0.11091707371139174
2020-07-14,0.6814321876881628,1.0940054163607575
2020-07-15,0.24230930927342692,1.2716376270029628
2020-07-16,-0.5097267868534698,-0.08892100881573632
2020-07-17,0.17237009354341706,0.27881496460833505
2020-07-20,1.5544099013149815,-0.5150676390895579
2020-07-21,-0.6424079935841073,0.8900550980769967
2020-07-22,0.3511750422367818,0.40328593866066575
2020-07-23,-1.5014175406511394,-0.10708016607269427
2020-07-24,-0.4147918449066123,-0.715555536429205
2020-07-27,0.9143336543141213,0.07852351528665254
2020-07-28,-0.675069331520344,-0.26871009465916507
2020-07-29,0.8110680702038137,0.9803263822573579
2020-07-30,0.1628575794676905,-0.7909813059187784
2020-07-31,0.9721691603921501,-0.2687255354843239
2020-08-03,0.784185199894117,0.2201076518914827
2020-08-04,0.15334283173854843,0.32165654450327225
2020-08-05,0.33006945889210787,0.5361121446308275
2020-08-06,0.5521409953330374,0.09613795556592773
2020-08-07,-0.6757349844614288,0.7759456668369035
2020-08-10,-0.37422019257634237,0.6620369178013397
2020-08-11,-1.0086093045740594,-0.0988872676219389
2020-08-12,1.2890484911532514,0.4590803813345035
2020-08-13,0.285407227620922,-0.5014805884278665
2020-08-14,-0.16509040507609413,0.03162185231036344
2020-08-17,0.6135319157203638,-0.17356398265079281
2020-08-18,0.48452898125707633,-0.2924278060791054
2020-08-19,-0.3489370926108356,-0.37492198078837136
2020-08-20,0.6759730337837694,-0.3639589253566647
2020-08-21,0.28815838904250446,0.026106341509926446
2020-08-24,0.2600270943541681,1.0950047819086173
2020-08-25,0.44558377666492716,-0.0801989658532469
2020-08-26,1.2819280413009082,-0.17354644184394458
2020-08-27,-0.11783919238597908,0.5090646666625522
2020-08-28,0.29614583535504274,0.49304495381580193
2020-08-31,0.28870056871849703,-0.6591677939863776
2020-09-01,0.9596458818272763,0.2167048285562058
2020-09-02,0.6056748056116162,1.1754097895000648
2020-09-03,-3.2810363817246477,-1.6013268747392262
2020-09-04,-1.049650088962558,-0.12982528963699863
2020-09-08,-2.4856741433783656,-1.4345507523068821
2020-09-09,1.7469288237673755,0.8875275102256198
2020-09-10,-1.3185457544434482,-1.1452126501823972
2020-09-11,-0.3357064392613443,0.3995682843896641
2020-09-14,1.0186144656365912,1.0344101728893849
2020-09-15,0.6698377568984933,-0.08031288887639876
2020-09-16,-0.8619078577625666,0.45351411928733837
2020-09-17,-0.8968011417008205,-0.3528681555926761
2020-09-18,-0.7232670396657417,-0.7422309776030811
2020-09-21,0.0026999103314813244,-1.7692798103664138
2020-09-22,0.9788663231210813,0.18082469657589967
2020-09-23,-1.8235250395826368,-1.5731123270402325
2020-09-24,0.17757763557032885,0.1070788764931262
2020-09-25,1.3280553148362593,0.8371195981030233
2020-09-28,1.0337457385972948,1.1922315348645358
2020-09-29,-0.2112607679279947,-0.6076111188767566
2020-09-30,0.48239230689860235,0.5270595199245259
2020-10-01,0.7697268533494576,0.16069842542936327
2020-10-02,-1.3555573291895195,0.1920343512404359
2020-10-05,1.2098161048740887,1.1858763838253337
2020-10-06,-1.075222255019305,-0.7152685325773422
2020-10-07,1.1410366722399339,1.1652279848162086
2020-10-08,0.21131301639207337,0.9569298250541386
2020-10-09,0.9311529331660753,0.10434040867840601
2020-10-12,1.3801708113488125,0.5670942497315895
2020-10-13,-0.08853895305798581,-0.781164653513402
2020-10-14,-0.5584244775725385,-0.3378058033685123
2020-10-15,-0.39668074282994203,0.21555348377608935
2020-10-16,-0.31539153499078315,0.16578503944911566
2020-10-19,-1.0086695877454055,-1.1100517350853565
2020-10-20,0.12227581328349557,0.34140835274029874
2020-10-21,-0.20339683289337254,-0.33412530625951165
2020-10-22,-0.08715932016031258,1.0055329214188755
2020-10-23,0.27328259735338584,0.07975606780220079
2020-10-26,-1.0926807109308618,-1.5941237116989395
2020-10-27,0.2915529352337699,-0.9795636181563508
2020-10-28,-2.5112455023820606,-2.251487956695669
2020-10-29,0.7345112468479648,0.5532179049993695
2020-10-30,-1.541133803772692,-0.02430894179642477
2020-11-02,0.321965159456768,1.3719428317380873
2020-11-03,1.0917510230315806,1.3777082839617032
2020-11-04,2.7188395499992724,-0.04299098667159072
2020-11-05,1.4102483161829782,1.272905224364424
2020-11-06,0.01849896398939843,-0.13464156725376944
2020-11-09,-1.1654361454714899,3.040609063531891
2020-11-10,-0.9930823722782411,0.8364921256637334
2020-11-11,1.1520753590605035,-0.2517289278952555
2020-11-12,-0.42135018825243586,-1.0118671256790288
2020-11-13,0.44562122448789193,1.4348118343585028
2020-11-16,0.2947181310097778,1.3786472591580614
2020-11-17,-0.15694783212020685,-0.3440023811483661
2020-11-18,-0.6368200003014928,-0.9047268784606984
2020-11-19,0.38211566631120775,0.18955917564949148
2020-11-20,-0.4003230471769177,-0.34822696620596655
2020-11-23,-0.02343584983837252,1.000491727601152
2020-11-24,0.6227281269337006,1.5712575683492545
2020-11-25,0.26170511678704667,-0.507355320467241
2020-11-27,0.4619633199564784,-0.08064583354905909
2020-11-30,0.09343720997783318,-0.8293156188765164
2020-12-01,0.6008582539154774,0.6734775720223818
2020-12-02,-0.203954094904673,0.3643223434141878
2020-12-03,-0.04625267491504405,0.13282238425385262
2020-12-04,0.37076303404911537,0.9338347220768687
2020-12-07,0.17911730346758967,-0.446174532794297
2020-12-08,0.194736104955535,0.23684027222627238
2020-12-09,-1.162777782700486,-0.16864824908867718
2020-12-10,0.15644072054793162,-0.10774082730461013
2020-12-11,-0.1377899814710294,-0.1746686025969432
2020-12-14,0.16032268038516476,-0.7863409689933677
2020-12-15,0.7006666657546722,1.1097431489887526
2020-12-16,0.3036179603364547,-0.2251821776524392
2020-12-17,0.5533862146537418,0.34910274864761864
2020-12-18,-0.10021824179647924,-0.3586065508367578
2020-12-21,-0.08672080990378922,-0.4049977117875295
2020-12-22,0.2506596735116662,-0.45207262844884477
2020-12-23,-0.46757234144048904,0.5436200403438535
2020-12-24,0.2593481961041448,0.18826996113255115
2020-12-28,0.48841654948677193,0.15984756693900895
2020-12-29,-0.17737090062257246,-0.23638765088378602
2020-12-30,-0.08638969432308762,0.33805302630007733
2020-12-31,0.10391199726830987,0.5574013311860824
2021-01-04,-0.9599861967330958,-1.0466548569425138
2021-01-05,0.2923069357470059,0.6218326035999115
2021-01-06,-0.7659101296869582,1.8437099660969396
2021-01-07,1.4067321963711719,0.6329030990378096
2021-01-08,0.6207181674791256,0.023983392185301242
2021-01-11,-0.8226009290261174,0.03459939872690955
2021-01-12,-0.18005733832230272,0.33905978065149067
2021-01-13,0.26676103746943347,-0.09365420744720343
2021-01-14,-0.627737414019587,0.2579466533905793
2021-01-15,-0.39172078411022715,-0.7453188750493709
2021-01-19,0.6966477861131113,0.30767084828691454
2021-01-20,1.3149364213615313,0.32751168358623595
2021-01-21,0.3144972926338508,-0.48305541575943023
2021-01-22,-0.07215388477961639,-0.43205152312611717
2021-01-25,0.42666506083430317,-0.0996751410887238
2021-01-26,-0.11597727759364644,-0.36973344881263154
2021-01-27,-1.6754924526648425,-2.0139917413676707
2021-01-28,0.30898206992364907,1.0510536746168098
2021-01-29,-1.3731835401621695,-1.3333029600404271
2021-02-01,1.3073692903675453,0.7682137269394171
2021-02-02,1.0229344529596547,1.0431833019444587
2021-02-03,-0.19177302734408397,0.2849020997604484
2021-02-04,0.6379302282551509,0.9385234164072823
2021-02-05,0.21887908671487874,0.37548899579476197
2021-02-08,0.3378489078331472,0.8005894807059706
2021-02-09,-0.07920918260316082,-0.008561464468205127
2021-02-10,-0.15078435314485758,0.08601593597141052
2021-02-11,0.20920656764947612,0.02819933373378991
2021-02-12,0.29189297131071307,0.41509708582108956
2021-02-16,-0.34829050033962017,0.10077083226281403
2021-02-17,-0.22450732581758198,0.043354320702479514
2021-02-18,-0.26342660383693,-0.4416865581931794
2021-02-19,-0.4340957149990161,0.3722449546701758
2021-02-22,-1.434777223504787,0.27176650864262186
2021-02-23,-0.22017655909951528,0.2240748205262324
2021-02-24,0.38819284887409156,1.052964004386037
2021-02-25,-2.0605412487731893,-1.5004651144199648
2021-02-26,0.1483997848973529,-0.9230137922044636
2021-03-01,1.6451492255575317,1.6752240321053102
2021-03-02,-0.8769329753918045,-0.29719437943773824
2021-03-03,-1.8200070589545252,-0.20504367394917616
2021-03-04,-1.189615050574173,-0.8979374132836869
2021-03-05,0.9135068724292502,1.6260228158382042
2021-03-08,-1.4450294154916963,0.597411397628511
2021-03-09,2.040808275708583,-0.07001428208333374
2021-03-10,-0.11142167823190838,0.9595063550069409
2021-03-11,1.2994434797920977,0.21092190497703334
2021-03-12,-0.4013694913105119,0.617570559530185
2021-03-15,0.5643020428223583,0.3217265567375293
2021-03-16,0.13668329827582984,-0.5439673857532543
2021-03-17,0.019994073157421136,0.36206895415736806
2021-03-18,-1.703381219413077,-0.6095725251720305
2021-03-19,0.1433773033352446,-0.31865601818833045
2021-03-22,0.9094313100600332,-0.03431177710873339
2021-03-23,-0.2650145890537872,-1.1018043893471483
2021-03-24,-0.950844379031636,-0.01924391343264077
2021-03-25,-0.08911459877818466,0.8937458609272352
2021-03-26,0.9863355769619974,1.217946395523779
2021-03-29,-0.09965842398550488,-0.35160351445340876
2021-03-30,-0.3654918914440112,0.11472898828492041
2021-03-31,0.7904419909753643,-0.3075940649993852
2021-04-01,0.9683203120711653,0.6251598455701449
2021-04-05,1.0632891553652066,0.6391872897469546
2021-04-06,0.00020658319882344662,0.029489754183297003
2021-04-07,0.10529445018406974,-0.17606412673637778
2021-04-08,0.6446611063502915,0.009994783795410182
2021-04-09,0.5093189483758409,0.3421245660584923
2021-04-12,-0.005789731331207586,0.034142982743105406
2021-04-13,0.6212741190071391,-0.24377210151170614
2021-04-14,-0.708224117057356,0.24869607800165827
2021-04-15,0.9931377891048305,0.37853675136285136
2021-04-16,0.03311391536272036,0.34749526915054596
2021-04-19,-0.564063151722885,-0.28001631291296664
2021-04-20,-0.4304221320592628,-0.7186430187300038
2021-04-21,0.4827095803689521,0.8148592822789917
2021-04-22,-0.6022361697539788,-0.5665186009415492
2021-04-23,0.7779953263917216,0.7105975271948729
2021-04-26,0.2994517150793179,0.014193875949824793
2021-04-27,-0.22827042613374235,0.11020043683828315
2021-04-28,-0.23622967145454737,0.10039540685512531
2021-04-29,0.09003213071167672,0.6056828758867243
2021-04-30,-0.43736432435086037,-0.6063886874635326
2021-05-03,-0.2874534464944253,0.4579037379210666
2021-05-04,-1.0084724064682118,0.04229170794854153
2021-05-05,-0.3505452464109736,0.23675476909054483
2021-05-06,0.2939806374497646,0.593861708730319
2021-05-07,0.43556089695310846,0.5469075718955831
2021-05-10,-1.3425861233110892,-0.1083344787841006
2021-05-11,-0.2925659516822758,-0.9971122656268413
2021-05-12,-1.6772193591631224,-1.4954175506178218
2021-05-13,0.5423258291774078,1.0293990198665282
2021-05-14,1.1560902619363425,0.9632657190434669
2021-05-17,-0.3496574297325156,-0.09947453638901274
2021-05-18,-0.40555985615056356,-0.7182540955701037
2021-05-19,-0.05126504327482328,-0.46666380053457834
2021-05-20,1.0471014804690013,0.38009931674561276
2021-05-21,-0.34770473286721204,0.2503942092004927
2021-05-24,0.8447140818460138,0.40940295118998205
2021-05-25,0.04238804634159322,-0.4438511648797459
2021-05-26,0.13550112138230763,0.1928178907724653
2021-05-27,-0.3361299958115555,0.37997250874097827
2021-05-28,0.1811840297020516,0.055329893753255054
2021-06-01,-0.3693670599649768,0.2328243805590881
2021-06-02,0.08809224734304685,0.045676413339041474
2021-06-03,-0.5866247350897685,-0.09429429693189507
2021-06-04,0.8475190287407285,0.3109591378265203
2021-06-07,0.15480525934633402,-0.27096368145071403
2021-06-08,0.08422728048536801,-0.005662258617154346
2021-06-09,-0.03848690863191645,-0.34654748819704245
2021-06-10,0.6444253537338668,-0.07366611084419468
2021-06-11,0.09512735722101245,0.17755719764395358
2021-06-14,0.5397306796623174,-0.41444506070970183
2021-06-15,-0.4021325207241602,0.04634735892793103
2021-06-16,-0.31255987824210313,-0.515522755706507
2021-06-17,0.7531040942800062,-0.9732368750726056
2021-06-18,-0.4552854600270546,-1.453386374029201
2021-06-21,0.4806050619270277,1.4383392295196689
2021-06-22,0.6069552866803011,0.06675460043261354
2021-06-23,-0.04831187882863658,-0.14414762672011716
2021-06-24,0.2793075789083777,0.49212250985133504
2021-06-25,0.06696217015791169,0.43181722883207074
2021-06-28,0.47495427311016647,-0.3518716921175444
2021-06-29,0.17505964708949295,-0.2673201679243477
2021-06-30,-0.2049292323793024,0.22347255860286805
2021-07-01,0.16540386858545106,0.49716127740600924
2021-07-02,0.6635753950725105,0.13616403531283036
2021-07-06,0.3094794428227774,-0.7205401685473423
2021-07-07,0.16366751700045498,0.15154792898111827
2021-07-08,-0.4864881755595558,-0.7972811632964358
2021-07-09,0.47385624055858583,1.0849530343601352
2021-07-12,0.07014783022073684,0.27283868888194995
2021-07-13,-0.13619150842598063,-0.5960580721797607
2021-07-14,0.042290756009961496,-0.16198928490749961
2021-07-15,-0.4316076529799505,-0.10036973969860447
2021-07-16,-0.4738433194731301,-0.5828892145844359
2021-07-19,-0.7418819156763165,-1.4025493935818445
2021-07-20,0.9662940258631529,1.190824282178869
2021-07-21,0.42194361414233056,0.6640556172745584
2021-07-22,0.3817545029103802,-0.25781606484934627
2021-07-23,0.8532246503363634,0.3945740088453275
2021-07-26,-0.025305262380718663,0.24578181746059705
2021-07-27,-0.6641697087435955,-0.014839412900528823
2021-07-28,0.0870848334097289,-0.08583498459778299
2021-07-29,0.06626564844409573,0.4663677386432064
2021-07-30,-0.47208449386383844,-0.2550927553923626
2021-08-02,-0.13321224390518752,-0.213223126224688
2021-08-03,0.3834341637079808,0.6020068973931668
2021-08-04,0.009124599982322446,-0.7641975823968588
2021-08-05,0.3961920502461946,0.4195734927678316
2021-08-06,-0.2914143123787014,0.4777741916205632
2021-08-09,-0.045768243827366745,-0.16475805302332286
2021-08-10,-0.3312765010744831,0.41953727337379804
2021-08-11,-0.13970670527602788,0.44472945780462103
2021-08-12,0.29268866567088536,0.05896952815868081
2021-08-13,0.10688229128816923,-0.01967993628469553
2021-08-16,0.0951742242977468,-0.01043897876809447
2021-08-17,-0.6434099748713198,-0.39507560632102245
2021-08-18,-0.6421355672964715,-0.8605408803315008
2021-08-19,0.15976818472958407,-0.25957311160528895
2021-08-20,0.6400599365773009,0.42672590070315014
2021-08-23,0.7749760213307872,0.4380212306150171
2021-08-24,0.10055402724092506,0.21276745703554575
2021-08-25,0.06207464075422386,0.2536424543007739
2021-08-26,-0.4216022237174467,-0.48350018203784767
2021-08-27,0.5877542216713746,0.6242436729277858
2021-08-30,0.6214683023031254,-0.22294396595212565
2021-08-31,-0.22515771290992784,-0.061292044052981255
2021-09-01,0.12049948509307752,-0.04283034126169097
2021-09-02,-0.05454771225358092,0.44627085288511364
2021-09-03,0.1973574746981863,-0.2915255451485098
2021-09-07,-0.07436072125495956,-0.6546534558325573
2021-09-08,-0.23569660997435135,-0.06621409456482705
2021-09-09,-0.2917994694630922,-0.34629773375051465
2021-09-10,-0.551963429470518,-0.6017736237474003
2021-09-13,-0.1577567537291433,0.4314511916378088
2021-09-14,-0.18716724146018388,-0.7302431139516916
2021-09-15,0.46478378074937576,0.6722695648353287
2021-09-16,0.03900259040190006,-0.29651932994119284
2021-09-17,-0.7917637777933036,-0.46757330598321867
2021-09-20,-1.2742394312444534,-1.1680193752951433
2021-09-21,0.12171016693211552,-0.2406765228223443
2021-09-22,0.5584820509491759,0.7231709876911488
2021-09-23,0.6001737385838062,1.0268388171888116
2021-09-24,0.02130386277677023,0.07156614007196878
2021-09-27,-0.5989859576905305,0.23954077056224307
2021-09-28,-1.902464397049216,-0.9661436253396347
2021-09-29,-0.10184003390620845,0.21819406168587574
2021-09-30,-0.5642273527275059,-1.1916617493851671
2021-10-01,0.6429237689736034,0.9528898109857664
2021-10-04,-1.4522451608501452,-0.37731481096203223
2021-10-05,0.7777241927468505,0.5093389669883256
2021-10-06,0.3761024504744553,0.1653910155936574
2021-10-07,0.6351896472810802,0.5794683082893946
2021-10-08,-0.3238512403548443,-0.04781045568292425
2021-10-11,-0.4441032833591828,-0.6377595022417276
2021-10-12,-0.05982727371528063,-0.133364357769399
2021-10-13,0.41993230267249304,0.0515648878970146
2021-10-14,1.0539323391824966,1.1608606473072887
2021-10-15,0.47457801657926607,0.4408911897000193
2021-10-18,0.5534271109342398,-0.23329570335673588
2021-10-19,0.42122447770236354,0.5640204271219234
2021-10-20,-0.12812763998719112,0.669255011961759
2021-10-21,0.4361928755400146,-0.11122082432685901
2021-10-22,-0.3672945751716124,0.14030208977049713
2021-10-25,0.481380967819915,0.11713135210350575
2021-10-26,0.05127780913358679,-0.04253372161826312
2021-10-27,-0.021436310171583355,-1.0666011755598828
2021-10-28,0.6768115466588298,0.6614450350011661
2021-10-29,0.29312420204062667,-0.09763561900240558
2021-11-01,-0.04781326450789898,0.3599295581495921
2021-11-02,0.1965076245979175,0.18984923209093857
2021-11-03,0.4680773864167888,0.3523709256080766
2021-11-04,0.6655541828620031,-0.34187637655138103
2021-11-05,0.026363241001134942,0.3385217034389492
2021-11-08,0.009376681774828727,0.13839180513249966
2021-11-09,-0.3591423987565202,-0.0965795667908091
2021-11-10,-0.991287258025693,-0.25513974019059166
2021-11-11,0.05344910511178339,-0.02430894179642477
2021-11-12,0.7287652593405108,0.20199844464676212
2021-11-15,-0.09240141892826123,0.034429521066636694
2021-11-16,0.5791671000758309,-0.14633642227239696
2021-11-17,-0.17850731013360954,-0.37794032684937073
2021-11-18,0.45725179288787865,-0.34764424860839166
2021-11-19,0.18454773557078172,-0.6935761713775453
2021-11-22,-0.8546438271992837,0.30190066296462026
2021-11-23,-0.35722072027454793,0.4783065466223675
2021-11-24,0.363265092042733,-0.0561799892821161
2021-11-26,-1.4805548420970636,-1.7338562520766143
2021-11-29,1.1630062338098446,0.2733652520011204
2021-11-30,-1.0408478809276271,-1.8473284432494548
2021-12-01,-1.2491837182812406,-0.7650686453448072
2021-12-02,0.6653035406722714,1.5911763351973893
2021-12-03,-1.1305274367877964,-0.2078683593951718
2021-12-06,0.547176324128671,1.0146482592271289
2021-12-07,1.8284307752158164,0.9133620029747213
2021-12-08,0.37133655324057047,0.03076331537387012
2021-12-09,-0.8202223574686387,-0.30004262721861885
2021-12-10,0.5875563025184467,0.32935611310183455
2021-12-13,-0.8356795581937643,-0.35361337493861156
2021-12-14,-0.8305431690252467,-0.16313438355475607
2021-12-15,1.3069435824652615,0.6396379635117456
2021-12-16,-1.4959674723079015,0.30090522056691044
2021-12-17,-0.3418458215489482,-0.9625364188927523
2021-12-20,-0.8386384832537342,-0.8432624357029833
2021-12-21,1.4335614243823163,1.0948567250614987
2021-12-22,0.7615166793852974,0.4398385582582531
2021-12-23,0.4686241120039427,0.39598450268101476
2021-12-27,0.9165935542523009,0.7868195944763003
2021-12-28,-0.32558622425332895,0.10179997842882227
2021-12-29,-0.009974675048893482,0.14647715763851318
2021-12-30,-0.2930603640379211,-0.07371778284798954
2021-12-31,-0.37002459622247863,-0.042285832599657035
2022-01-03,0.4174137025672014,0.24035245071201336
2022-01-04,-0.715917854200068,0.635508887194601
2022-01-05,-2.1367261388592467,-0.6886188120585116
2022-01-06,-0.22319877656125145,0.12330967216638294
2022-01-07,-0.7585926847026575,0.16319458527514474
2022-01-10,-0.08120821953168314,-0.14031047149458556
2022-01-11,0.6896150946170256,0.584908079515375
2022-01-12,0.16697520946449976,0.03768006459860648
2022-01-13,-1.6723909419553649,-0.3347206216242067
2022-01-14,0.12015812307045978,-0.14883496606767688
2022-01-18,-1.5542574782341199,-1.1317886552618268
2022-01-19,-0.7439462600248685,-0.6912337537665775
2022-01-20,-0.8500929793242962,-0.743189635021102
2022-01-21,-1.750175218662863,-1.0852648157843463
2022-01-24,0.4699369289710687,0.10156804436694555
2022-01-25,-1.5081118708134602,-0.32769321835414733
2022-01-26,-0.011691293581002307,-0.5404992543701774
2022-01-27,-0.598056976373275,-0.24593655441942108
2022-01-28,2.18724217079409,1.077445448814401
2022-01-31,1.8219411544690367,0.8180032079130816
2022-02-01,0.45648290607751235,0.5214316517691525
2022-02-02,0.3979422206529336,0.58096974442692
2022-02-03,-2.4468156131031957,-0.8354951223558293
2022-02-04,0.7302397934183852,-0.0013983802422650434
2022-02-07,-0.48446978234661303,0.048926538777612875
2022-02-08,0.626197528357623,0.48647844758145115
2022-02-09,1.2182732709680895,0.8209070089128154
2022-02-10,-1.3658182678555866,-1.042440094136588
2022-02-11,-1.9602165268809673,-0.8487914605565695
2022-02-14,0.004529482217992651,-0.5975700630576736
2022-02-15,1.3971712267521517,0.8385453860702089
2022-02-16,-0.0763259313078186,0.108624434758475
2022-02-17,-1.9306621526158871,-1.201311868376972
2022-02-18,-0.7436235477381965,-0.35533288174399535
2022-02-22,-0.9096610237894174,-0.6624324955522021
2022-02-23,-1.6386253067845238,-0.9631194284389138
2022-02-24,2.0108395620390627,0.07107115576045249
2022-02-25,1.0395223819769503,2.0854149888091325
